1585842.75, 10668984.00
1593295.38, 18653104.00
1602075.62, 12807372.00
1605285.00, 18606624.00
1606015.50, 15319606.00
1606144.00, 8000387.00
1610170.75, 19829174.00
1637945.75, 459179.62
1648848.62, 13906593.00
1664195.38, 14783450.00
1672980.75, 19622922.00
1683022.88, 13581966.00
1695742.75, 9164355.00
1704469.12, 4791925.00
1722324.12, 13449155.00
1723193.62, 3924121.50
1726750.88, 4426255.50
1738545.00, 8188859.50
1751427.50, 6090598.00
1756790.12, 14535995.00
1758459.62, 9384760.00
1759194.75, 11161226.00
1785511.38, 7030236.00
1798461.00, 8381337.00
1802777.62, 19248416.00
1807620.12, 21197608.00
1824345.88, 9482852.00
1825591.62, 12611183.00
1832043.25, 13740901.00
1849058.38, 4641679.50
1853715.25, 19497838.00
1854637.00, 11866001.00
1870328.12, 3433811.50
1882070.25, 16289114.00
1884361.12, 1537059.00
1900494.88, 2730604.50
1904232.62, 16967384.00
1910786.88, 2434423.75
1923460.38, 2610737.00
1941563.38, 2801751.25
1942775.88, 21138282.00
1956448.38, 21177246.00
1961418.88, 5198509.50
1964110.50, 10318180.00
1966291.62, 11617030.00
1970276.75, 11689530.00
1972166.50, 8985407.00
1976609.00, 1591030.88
1982710.12, 20009438.00
1987343.62, 18640070.00
1997608.50, 18330284.00
2002255.00, 7994480.50
2012894.50, 8618049.00
2020977.12, 6967074.50
2023685.88, 21288264.00
2043574.75, 9716665.00
2050703.00, 4284762.00
2053740.00, 2760243.75
2065276.75, 10137039.00
2066439.88, 18892290.00
2070607.88, 1375769.25
2074628.75, 10363075.00
2084479.50, 1800021.50
2084785.50, 15540707.00
2095977.25, 1953325.88
2102134.25, 1105166.25
2102936.25, 19565228.00
2108558.00, 7069639.00
2138034.25, 11755703.00
2139057.00, 1398747.62
2155256.50, 3447688.75
2155720.25, 21295714.00
2161632.75, 6349778.50
2180653.50, 621574.62
2220819.75, 15865865.00
2226359.00, 15139153.00
2233740.75, 8708947.00
2243809.25, 5841173.00
2248549.50, 5177776.50
2255381.75, 11460366.00
2258445.25, 10074369.00
2262347.25, 12020110.00
2270615.75, 19669926.00
2280044.00, 15729142.00
2284952.50, 8631215.00
2313285.25, 9762647.00
2314264.75, 18365992.00
2327284.25, 15848198.00
2330472.25, 9415049.00
2343306.00, 8499768.00
2345885.50, 9430470.00
2351578.50, 1711230.12
2365931.50, 5648444.00
2366912.25, 20083314.00
2369106.50, 6868739.00
2407321.00, 11107343.00
2411574.25, 5009133.50
2425046.00, 2475382.00
2430107.00, 14630486.00
2440579.00, 16956964.00
2441208.25, 5675990.00
2453911.25, 3592663.75
2457074.50, 20838128.00
2495455.25, 7538401.50
2504650.50, 5851702.50
2508099.50, 19543528.00
2514669.00, 8208459.00
2527649.00, 14526835.00
2550645.00, 5627178.00
2567221.00, 16774945.00
2573429.50, 145946.73
2595294.00, 13016632.00
2595400.75, 15342971.00
2596840.75, 3788975.00
2602441.50, 10182861.00
2606400.75, 10695528.00
2614141.25, 20306840.00
2614659.25, 9180419.00
2616679.50, 17032232.00
2634230.00, 20121726.00
2638583.25, 17786798.00
2651037.75, 666532.81
2656678.00, 4444766.50
2662211.25, 8286226.50
2668480.25, 17718318.00
2668598.50, 19181004.00
2678146.75, 7506919.50
2678417.50, 14541075.00
2686057.00, 14920338.00
2690389.75, 5469186.00
2693475.00, 20268564.00
2707154.25, 10034882.00
2707827.25, 20323380.00
2716838.00, 20308812.00
2725470.00, 11811498.00
2725848.25, 9128988.00
2733532.75, 9950472.00
2734611.50, 638837.06
2740500.75, 20558796.00
2755134.00, 20304846.00
2758612.25, 2541998.25
2767419.25, 10976942.00
2778827.50, 2821566.50
2801416.25, 7708871.50
2805350.50, 17747768.00
2805455.75, 5601575.50
2810134.50, 20547798.00
2812076.50, 2282361.00
2816927.00, 4748011.00
2818787.50, 5501389.00
2827807.25, 6102895.50
2837470.00, 19326704.00
2841125.50, 9006960.00
2842697.00, 8495711.00
2847275.50, 16609262.00
2865291.75, 2866459.75
2866598.00, 944384.31
2871236.75, 3117817.00
2876761.25, 2021969.62
2918487.00, 13439862.00
2945791.25, 6271127.00
2949172.50, 10077669.00
2949485.50, 9757002.00
2955491.25, 2415641.50
2963234.25, 8374946.50
2974449.50, 12305590.00
2981047.25, 7511631.50
2992065.25, 5577901.00
3003381.75, 8572883.00
3003414.00, 13510618.00
3038743.75, 15872215.00
3044403.25, 15846177.00
3046271.75, 11910179.00
3050668.75, 3576584.75
3070147.75, 20943016.00
3074107.00, 16576378.00
3087515.75, 19397730.00
3089726.00, 8353492.00
3090369.50, 19754746.00
3096040.25, 3885920.25
3098230.50, 732858.56
3106314.25, 6065432.50
3107890.25, 2775576.00
3108597.75, 7076742.00
3115786.00, 16184467.00
3116740.25, 1793593.88
3122679.25, 5852154.00
3122799.00, 10244484.00
3140732.75, 1476032.50
3144167.75, 12025270.00
3146280.75, 14019465.00
3150824.25, 10482506.00
3151233.25, 8472596.00
3167752.25, 19902214.00
3183104.25, 5723133.00
3214790.75, 1552494.88
3225530.25, 8169126.50
3240784.00, 18817100.00
3256232.00, 3948364.50
3257158.75, 19974248.00
3258364.75, 477496.28
3268594.25, 13532808.00
3289872.25, 3028797.50
3291665.00, 13976768.00
3294041.00, 6152503.00
3296206.00, 6499028.50
3312836.50, 4182609.00
3315222.75, 16745277.00
3318184.75, 3404727.75
3318877.50, 7981621.00
3320061.50, 6801209.50
3342390.00, 6712237.00
3347588.75, 4259758.50
3357474.00, 19768578.00
3362091.75, 5563486.00
3375363.50, 2893979.25
3380977.00, 475613.16
3381502.00, 8726454.00
3385345.00, 11453810.00
3404739.50, 18351578.00
3418483.25, 6047141.00
3425945.00, 7413771.50
3429301.00, 11826011.00
3442055.00, 9528351.00
3470707.75, 13314908.00
3470804.75, 10191576.00
3471331.25, 11151946.00
3479897.25, 4944960.50
3485497.00, 6112468.50
3491192.00, 21417672.00
3492935.00, 20255280.00
3494835.00, 16756835.00
3507273.25, 10533270.00
3514358.50, 8775551.00
3514633.00, 13859619.00
3536315.50, 14478459.00
3541359.75, 4919337.50
3542715.25, 19777112.00
3546715.50, 16496115.00
3552273.50, 389839.91
3565574.50, 11691455.00
3583167.75, 6557955.00
3585339.00, 13835075.00
3603682.00, 13817542.00
3619739.75, 3289424.75
3621276.25, 15585751.00
3624101.75, 10623350.00
3626834.25, 3812758.00
3627316.25, 13506815.00
3629014.00, 2066413.75
3629081.25, 19166450.00
3631557.75, 1929927.38
3637008.00, 16452059.00
3649904.25, 7794497.50
3650225.50, 4891614.00
3675545.00, 9294763.00
3686948.50, 7522370.00
3687702.75, 3578191.75
3697474.50, 12935297.00
3700096.75, 10985085.00
3703703.75, 14712285.00
3705469.00, 10708448.00
3730767.00, 15074733.00
3758493.00, 8843421.00
3767355.00, 18233352.00
3772921.25, 18126550.00
3781903.25, 8535704.00
3784879.25, 7113478.00
3787578.50, 16221226.00
3790155.50, 5427376.00
3794972.50, 7215939.00
3809230.00, 3189659.00
3811468.25, 16499410.00
3816011.00, 18486960.00
3826377.25, 16694551.00
3850252.75, 20829406.00
3852979.50, 13401775.00
3856596.75, 4017390.00
3871328.25, 9791075.00
3878959.75, 4943869.00
3879001.50, 19216902.00
3879096.00, 1541893.25
3901010.50, 8764192.00
3902536.00, 891700.31
3904831.25, 9381669.00
3908870.75, 20327352.00
3912155.00, 5308368.00
3926028.50, 18223644.00
3928194.50, 18131144.00
3930701.50, 12331553.00
3935821.00, 20619524.00
3950497.25, 9940993.00
3954593.50, 11525908.00
3966446.50, 1438722.25
3982224.75, 1373244.75
3994151.75, 3960868.50
4005665.50, 6866925.00
4006235.50, 8979280.00
4007961.50, 6904478.50
4009105.50, 4430932.50
4028544.00, 14953871.00
4030787.25, 3651159.25
4032715.25, 9888650.00
4065683.25, 19914462.00
4075952.25, 12357999.00
4076586.50, 6858484.00
4099283.00, 8448941.00
4103825.00, 12410030.00
4110555.75, 8837770.00
4124861.50, 15321336.00
4150611.25, 3168606.50
4179975.25, 246447.08
4184217.50, 12161021.00
4214634.00, 10835684.00
4222643.00, 7403347.00
4240111.00, 2221843.75
4255068.00, 20255096.00
4276244.00, 7555967.50
4276373.00, 6742408.50
4281732.00, 15348111.00
4285334.00, 11402419.00
4322848.50, 14735759.00
4326632.50, 9332682.00
4331997.50, 12379626.00
4334649.50, 20408218.00
4342473.50, 8854196.00
4360197.00, 9845412.00
4367971.00, 10442852.00
4376757.00, 11400015.00
4376958.00, 16237638.00
4383704.50, 15506109.00
4384053.00, 9716965.00
4395301.00, 541618.38
4405144.50, 16928738.00
4417175.00, 19496266.00
4426516.00, 11097279.00
4430998.50, 7760521.00
4448787.00, 18956728.00
4456302.50, 8852573.00
4471768.50, 371711.53
4489426.00, 1199443.50
4502535.50, 2082711.62
4513375.50, 10292554.00
4529912.00, 8579372.00
4540210.00, 13764088.00
4542579.00, 9041747.00
4544630.50, 20769046.00
4545938.00, 16029206.00
4554403.00, 11181421.00
4556692.00, 19256916.00
4568374.00, 20916476.00
4571158.50, 237059.88
4574353.00, 7010930.50
4580276.00, 15295607.00
4584357.00, 3619891.25
4584661.00, 11330586.00
4587228.00, 20773612.00
4599151.00, 8758913.00
4613287.50, 17005654.00
4625214.00, 15876438.00
4637437.00, 12540719.00
4650401.00, 18515258.00
4659052.00, 6813175.50
4682413.00, 19890528.00
4716457.50, 9366836.00
4717096.00, 11840590.00
4718899.00, 5956263.00
4732327.50, 1537029.50
4738444.50, 4935721.00
4751633.50, 8866845.00
4758392.50, 15000923.00
4758573.00, 3436016.25
4765118.00, 19571604.00
4767392.50, 9066362.00
4788183.50, 6095600.50
4790514.00, 18969342.00
4802017.00, 19469772.00
4811939.00, 18425248.00
4813340.50, 5979678.50
4815831.00, 20310160.00
4821109.50, 8017296.00
4827327.50, 10771535.00
4833924.00, 13653722.00
4853755.00, 4013441.25
4857862.00, 17718620.00
4860914.00, 20889038.00
4870649.00, 5043407.00
4890633.00, 18359964.00
4894141.00, 13892916.00
4900372.50, 5120850.00
4904078.00, 10353843.00
4917524.00, 4308532.50
4917826.50, 18516894.00
4927022.50, 1287133.00
4928862.00, 488712.59
4931978.00, 4622582.50
4933744.00, 13931807.00
4936629.00, 6299674.00
4937844.00, 3147313.00
4941781.00, 15990762.00
4949955.50, 6991252.50
4960094.00, 17638232.00
4997140.00, 21444696.00
4997303.50, 12479965.00
4999710.00, 830083.62
5001717.00, 18878474.00
5002415.50, 13023305.00
5006757.50, 11719226.00
5011957.00, 9389045.00
5025459.00, 8362996.00
5029346.00, 3939192.75
5045582.50, 1177532.38
5054901.50, 11229830.00
5069332.50, 10741665.00
5081310.00, 16782742.00
5084650.50, 19407006.00
5091163.00, 11692154.00
5091692.00, 5295672.00
5099789.00, 4351017.50
5106518.00, 9572193.00
5121060.50, 10826006.00
5129933.50, 18813378.00
5135192.00, 21012120.00
5135825.50, 17882384.00
5143777.50, 601.23
5149179.50, 5245891.00
5151451.00, 17070760.00
5158445.00, 11956468.00
5179028.50, 18674384.00
5196189.00, 974743.38
5204431.00, 9749656.00
5206018.50, 17146342.00
5211178.00, 12774495.00
5221656.00, 6290518.50
5231481.00, 14674285.00
5243125.50, 12464744.00
5263669.00, 13249614.00
5280506.00, 2461606.00
5285891.00, 13117734.00
5313886.50, 10163550.00
5318512.50, 1796726.50
5319011.50, 5427753.50
5342419.50, 14374593.00
5352924.00, 18924532.00
5359684.00, 14115670.00
5381819.00, 11701142.00
5388666.00, 10555071.00
5391141.00, 3783930.50
5393418.00, 907481.50
5394761.50, 16575745.00
5404258.00, 18086666.00
5404279.50, 4986480.50
5413530.00, 16215826.00
5418814.00, 19602342.00
5424701.50, 13474468.00
5444601.50, 18311542.00
5452298.00, 19506078.00
5458913.50, 5743358.50
5462427.00, 17630888.00
5467719.50, 17907636.00
5474537.50, 20751328.00
5479083.50, 14224252.00
5502485.00, 3191935.75
5506217.50, 8603873.00
5513865.50, 10082040.00
5521156.00, 21002232.00
5533632.00, 16305896.00
5536193.50, 12727567.00
5540447.50, 12577078.00
5544459.50, 17853648.00
5552331.00, 1158189.62
5556463.50, 18679320.00
5557458.00, 10236372.00
5587256.50, 1651327.00
5589652.00, 20189332.00
5592623.50, 2299332.25
5610400.50, 12838815.00
5617372.00, 9162903.00
5623209.50, 2468432.00
5628740.00, 20284712.00
5646945.50, 10892540.00
5648272.50, 8914327.00
5662158.00, 2886950.00
5662675.00, 7132649.00
5665646.00, 17154198.00
5691890.50, 3104253.00
5696376.50, 3881666.00
5700949.00, 3628682.00
5705524.00, 19458846.00
5707154.00, 20931970.00
5714343.00, 21146364.00
5716448.00, 21082346.00
5734336.00, 7172663.00
5735531.50, 19435126.00
5751588.00, 11015956.00
5754110.00, 3900286.00
5758766.50, 18339144.00
5787410.50, 20360590.00
5789242.00, 20243660.00
5798996.50, 1861835.88
5810627.00, 17085854.00
5811833.50, 13620225.00
5816614.50, 13304274.00
5823150.00, 8555130.00
5850960.00, 1134552.50
5853093.00, 19132322.00
5861027.00, 11779946.00
5869003.50, 6362808.50
5869264.50, 16680381.00
5884914.50, 6659872.00
5887163.50, 7842748.00
5889925.00, 2113561.50
5892830.50, 20961544.00
5905785.00, 17577218.00
5926573.00, 2891879.25
5946866.00, 3012875.00
5958111.50, 3014415.25
5961255.00, 2546887.25
5961351.50, 5740058.00
5977118.00, 6301922.50
5982025.00, 10586964.00
6008379.00, 1022364.19
6012688.50, 7765632.00
6016114.50, 10046829.00
6035577.50, 910652.31
6037481.00, 19618874.00
6041675.50, 19773294.00
6048011.50, 16718844.00
6059197.50, 649719.94
6059602.00, 15925929.00
6071514.00, 16057038.00
6084136.50, 7192273.50
6104951.50, 4805389.00
6116963.00, 18409994.00
6144870.00, 486266.75
6146417.50, 1441551.50
6150302.50, 3106476.75
6168494.50, 20724130.00
6176640.00, 18933128.00
6178614.00, 16710501.00
6182173.00, 7744177.50
6184946.00, 12268769.00
6189089.50, 1868129.88
6189817.50, 13868712.00
6190092.00, 17519498.00
6211498.00, 11096666.00
6220197.00, 17245392.00
6241663.50, 19100642.00
6245684.00, 2245325.75
6249138.00, 4080119.25
6257777.50, 19229154.00
6264194.50, 5795472.00
6272573.00, 12771855.00
6276804.50, 10160154.00
6282680.50, 976736.62
6286045.50, 6594030.00
6287124.50, 15269865.00
6287246.50, 17125274.00
6293711.50, 11790537.00
6305668.50, 8056370.00
6306956.00, 21085278.00
6310329.00, 14886456.00
6313622.00, 8357734.00
6317769.50, 2833171.50
6318152.50, 18366248.00
6342172.00, 4040494.00
6343334.00, 13859634.00
6344391.50, 6525977.50
6344567.00, 12803610.00
6354537.00, 3407896.75
6357517.00, 8182886.50
6391778.50, 20659100.00
6408745.00, 15395313.00
6411634.50, 18620838.00
6421897.50, 10135224.00
6425835.50, 19792998.00
6431685.00, 10274197.00
6452599.00, 7935036.00
6456328.50, 21436856.00
6462699.50, 3305987.50
6474240.50, 18970872.00
6477946.00, 11630275.00
6484692.50, 18596444.00
6490267.50, 10028423.00
6491195.00, 863286.25
6499563.50, 19372238.00
6504070.00, 2205173.00
6508798.50, 21139376.00
6545725.50, 2052745.75
6554521.50, 2943321.25
6557055.50, 3857797.75
6559065.00, 1554956.50
6561706.00, 20646044.00
6563755.50, 11679081.00
6565391.50, 8953271.00
6586558.50, 12055096.00
6589974.00, 5246994.00
6590569.50, 12641499.00
6592320.00, 595238.50
6594631.00, 17154446.00
6623537.50, 18555482.00
6631705.00, 1623179.50
6645703.50, 570493.12
6654265.50, 9499871.00
6656318.50, 5889608.50
6670432.50, 6524292.00
6671381.00, 11246314.00
6700664.50, 7871997.00
6722640.00, 18215724.00
6728868.00, 4854807.50
6732229.00, 9052449.00
6737760.50, 16387247.00
6744290.50, 2449354.00
6747781.00, 12282858.00
6749739.00, 434597.00
6756273.50, 12563329.00
6769051.50, 2840275.00
6782469.00, 15164184.00
6804112.00, 15114711.00
6824052.50, 2181065.00
6840485.00, 4463944.50
6843277.00, 11431995.00
6851510.00, 18527624.00
6853346.50, 4886088.50
6856741.00, 6147723.50
6858102.50, 19518234.00
6897564.00, 12155302.00
6915386.00, 20621840.00
6929114.00, 21213942.00
6936502.00, 7376256.50
6946022.00, 8132315.00
6955566.50, 1463487.62
6969750.50, 18297842.00
6988798.00, 4202224.50
7059224.50, 11324663.00
7062286.50, 15874947.00
7108370.50, 5605456.00
7116903.00, 14333554.00
7118463.50, 9688445.00
7125568.50, 15631320.00
7125981.00, 17115560.00
7126355.00, 9014242.00
7140778.00, 9521350.00
7141537.50, 399953.69
7142840.50, 12197937.00
7158351.50, 20190942.00
7168148.00, 5286295.50
7184536.50, 14803510.00
7188699.50, 13957778.00
7203325.50, 6405448.50
7204112.00, 10117587.00
7215847.00, 12012902.00
7236040.50, 15244814.00
7236559.50, 3058496.00
7238045.00, 11033453.00
7243329.50, 9924922.00
7262710.00, 9806298.00
7272952.50, 11730586.00
7274811.50, 3298750.50
7277848.50, 14787101.00
7282323.00, 3201725.00
7291694.50, 9592902.00
7297066.00, 3842928.75
7305644.00, 17762870.00
7306505.50, 20862424.00
7306914.50, 7342077.50
7315133.00, 15961028.00
7328869.00, 10609180.00
7332206.00, 643177.50
7335789.50, 6970868.00
7373228.00, 21053940.00
7406361.00, 20903646.00
7412404.00, 14953357.00
7415894.00, 19368500.00
7416217.00, 14548955.00
7416627.00, 16925018.00
7438519.00, 9641901.00
7443506.50, 21022580.00
7459557.00, 2959997.50
7471718.00, 14077028.00
7479332.50, 9261642.00
7483003.00, 14467461.00
7504703.50, 17310078.00
7527332.00, 21317812.00
7527775.50, 7465452.00
7554398.50, 4158236.75
7559437.00, 15591636.00
7571297.50, 15879796.00
7577017.50, 3474112.75
7578471.50, 19922224.00
7589553.50, 19220108.00
7620591.50, 14753921.00
7631672.50, 12709903.00
7634150.50, 15778380.00
7660110.50, 9158885.00
7660208.00, 11827708.00
7689913.50, 16700291.00
7692251.50, 18989110.00
7729268.50, 17677528.00
7739062.50, 4312738.50
7746676.00, 381936.03
7757816.50, 9292129.00
7758468.00, 9739710.00
7765077.00, 11687706.00
7765668.00, 10318207.00
7778913.50, 7092532.50
7786174.00, 5910614.50
7788102.00, 5688073.50
7791412.50, 1848204.75
7792327.00, 18319646.00
7793728.50, 15221565.00
7794421.00, 3683321.50
7811590.50, 9219013.00
7828653.00, 18454826.00
7831861.00, 19717780.00
7833847.50, 16983648.00
7834377.00, 2899013.00
7843458.50, 6512282.00
7849868.00, 13582145.00
7864554.00, 5317678.50
7887895.50, 1633697.12
7892534.00, 6680021.00
7905028.00, 3536256.75
7909170.50, 3547621.00
7924012.00, 16170392.00
7930184.50, 9999692.00
7930681.50, 6559771.50
7932497.50, 15618008.00
7962663.50, 16225196.00
7977926.50, 2813974.50
7984950.50, 16428412.00
8017454.50, 14481256.00
8024390.00, 5385604.50
8030222.50, 14085692.00
8034034.50, 380630.59
8047447.00, 20091078.00
8069947.00, 5776128.50
8087118.50, 4852548.00
8097410.00, 11237710.00
8111554.50, 3321689.50
8128738.00, 14613857.00
8137058.00, 10816188.00
8148070.00, 4826238.50
8157878.50, 12601769.00
8163160.50, 5597890.00
8164538.00, 7460542.50
8169619.00, 1931784.50
8169929.00, 9909270.00
8174326.50, 6856474.00
8181890.50, 11727347.00
8187545.00, 14630350.00
8190756.00, 15982540.00
8198114.50, 11483786.00
8202290.00, 12422116.00
8210742.50, 16600086.00
8220750.50, 8460090.00
8230681.00, 2178295.00
8251331.00, 7279111.00
8260237.50, 1998356.75
8284030.00, 7558734.00
8285393.50, 5344206.00
8288713.50, 4050081.25
8307811.00, 19892098.00
8321663.50, 16978924.00
8325909.00, 9233108.00
8331266.50, 11679122.00
8331705.00, 10156938.00
8336738.00, 9117836.00
8343866.00, 15835306.00
8344806.50, 15140154.00
8349458.00, 14687192.00
8351040.50, 18027032.00
8365255.50, 16315817.00
8390949.00, 6087309.00
8395873.00, 11937225.00
8414995.00, 14198136.00
8422913.00, 6912066.00
8429375.00, 16997900.00
8438818.00, 9915815.00
8471240.00, 7818336.00
8471583.00, 16654284.00
8472888.00, 183725.42
8495155.00, 7020545.50
8496533.00, 422080.53
8511218.00, 15489165.00
8511715.00, 8849747.00
8512685.00, 403623.72
8514447.00, 19407156.00
8524195.00, 10075502.00
8536580.00, 18544232.00
8536888.00, 8879731.00
8539630.00, 12988206.00
8546390.00, 17279486.00
8551878.00, 3981166.75
8552335.00, 20342330.00
8555487.00, 10510289.00
8555849.00, 8219646.00
8558275.00, 20814298.00
8562653.00, 12717500.00
8572842.00, 3123118.75
8573565.00, 2403540.75
8577357.00, 1016779.44
8582104.00, 14105710.00
8591208.00, 5363292.00
8604959.00, 19420674.00
8631087.00, 5863520.50
8643750.00, 6187265.50
8652964.00, 11699936.00
8664056.00, 1100002.25
8710393.00, 11490589.00
8713901.00, 20890568.00
8715750.00, 3979869.50
8717924.00, 13002692.00
8731358.00, 3426067.75
8731428.00, 5110056.50
8737866.00, 16445132.00
8745155.00, 11337516.00
8758099.00, 1574713.00
8762202.00, 3302698.25
8771675.00, 8292491.00
8775501.00, 7939057.50
8786044.00, 7818413.50
8788371.00, 15722460.00
8789187.00, 4944585.50
8795073.00, 20948762.00
8796658.00, 17623466.00
8801530.00, 16397281.00
8806570.00, 15343370.00
8809517.00, 4851285.00
8811406.00, 11609846.00
8827711.00, 3704761.50
8832929.00, 19945192.00
8835568.00, 16130612.00
8839419.00, 2903226.25
8839946.00, 9643614.00
8841576.00, 3148774.00
8845336.00, 10952293.00
8845471.00, 17893612.00
8871094.00, 18107302.00
8907833.00, 16092067.00
8922732.00, 21151336.00
8923242.00, 9096513.00
8949891.00, 17525930.00
8967718.00, 3978234.00
8972188.00, 8633841.00
8976299.00, 15423114.00
8982867.00, 13953093.00
8987620.00, 5525602.00
9011144.00, 20357014.00
9025713.00, 20189248.00
9029180.00, 8027350.00
9029838.00, 2901237.00
9031320.00, 3344720.75
9035039.00, 3552629.50
9054584.00, 8099194.00
9072863.00, 1906659.25
9080883.00, 21308130.00
9098804.00, 15075109.00
9119837.00, 3408176.00
9120418.00, 18972020.00
9147283.00, 12006396.00
9147939.00, 6055120.50
9148803.00, 15341631.00
9152182.00, 1708123.25
9158385.00, 4876320.50
9167939.00, 3370300.75
9175597.00, 10013114.00
9197121.00, 830114.38
9200750.00, 6283549.00
9201085.00, 12216398.00
9206702.00, 5097291.00
9223175.00, 1980228.00
9234175.00, 3114104.00
9243692.00, 17621550.00
9257018.00, 15827345.00
9257549.00, 11167069.00
9258323.00, 5161738.50
9270340.00, 13152259.00
9293552.00, 15914.21
9297508.00, 17429940.00
9314292.00, 1410144.38
9321361.00, 13268218.00
9324796.00, 6649067.50
