314731.30, 1562386.55, 1336721.85, 
315082.42, 1048250.56, 915218.19, 
315123.33, 847259.56, 172232.41, 
316259.78, 2141985.97, 461357.53, 
317753.50, 855233.53, 2034232.99, 
318965.88, 628268.06, 97673.67, 
319193.55, 1653327.48, 1043911.46, 
320818.90, 1043091.20, 1810875.90, 
329166.50, 1397676.79, 268605.70, 
329875.04, 492886.18, 48871.26, 
330269.83, 1961544.68, 476007.03, 
330861.38, 1884589.78, 1675609.79, 
331791.12, 1583585.47, 154845.06, 
332006.14, 680120.98, 55498.32, 
336209.19, 556348.58, 1933641.52, 
338003.53, 225538.17, 1146036.64, 
344205.49, 952835.07, 547908.38, 
347133.11, 1115194.62, 1662886.90, 
350188.31, 1937586.64, 1028483.17, 
353625.67, 1009280.63, 238891.99, 
354135.96, 491933.76, 347070.79, 
354271.53, 1977711.25, 854639.06, 
355110.45, 257342.94, 14594.67, 
355262.95, 1702079.44, 1936551.43, 
357549.66, 2130034.85, 1677907.77, 
357658.47, 1426824.91, 565706.98, 
358533.89, 1383507.49, 380923.02, 
358927.70, 1939654.72, 536150.39, 
360368.20, 1381754.30, 987892.00, 
363155.77, 192992.73, 1677138.61, 
365115.93, 716814.81, 528629.58, 
366845.28, 712635.52, 901424.22, 
368332.16, 1264891.80, 1260636.00, 
368531.42, 1319246.71, 1907399.98, 
368770.27, 357819.17, 1151081.83, 
382637.72, 1669455.11, 494178.07, 
387132.82, 979107.48, 168302.28, 
387672.09, 1449132.27, 1215915.35, 
390101.07, 876419.23, 198734.38, 
392602.85, 1822364.41, 1496923.89, 
395049.74, 994099.31, 1671739.98, 
398222.47, 137324.48, 2016964.99, 
400566.56, 686692.49, 779232.73, 
400910.57, 443093.26, 847124.04, 
404049.41, 213803.42, 1175570.26, 
407658.66, 685848.41, 984962.32, 
408011.95, 2049127.25, 791333.34, 
411055.58, 883776.97, 2089704.30, 
412486.16, 1532133.69, 236691.21, 
422800.49, 1440801.02, 304496.62, 
425017.68, 933151.46, 9641.57, 
425506.81, 2025509.47, 1971491.88, 
425633.65, 1636089.52, 797089.71, 
426465.59, 581062.71, 1708585.40, 
427624.40, 755596.73, 491782.66, 
427637.32, 674240.82, 1076571.01, 
428533.39, 1140241.94, 493374.39, 
430853.25, 694602.21, 813231.48, 
433199.75, 1237962.57, 1576768.32, 
436019.70, 984541.19, 1046398.95, 
444476.66, 1033047.50, 1907453.56, 
445630.23, 885257.34, 2107915.63, 
447343.20, 1343383.26, 1043784.04, 
448805.31, 437695.80, 1623763.88, 
451337.56, 1029255.35, 1625970.06, 
454020.98, 1376408.79, 1660169.98, 
455321.33, 1647456.02, 322550.80, 
456730.89, 1070196.03, 1089077.71, 
458100.57, 462521.40, 1587643.77, 
464184.01, 2012359.38, 1045091.79, 
465905.21, 681317.58, 1326611.05, 
474801.07, 2005273.10, 977249.35, 
478818.38, 609560.05, 803022.24, 
481583.11, 2031016.07, 1423364.59, 
482732.75, 1077153.51, 311674.00, 
483392.41, 1365372.14, 1553355.88, 
488761.92, 2072859.84, 666600.57, 
492702.25, 128713.30, 1204063.31, 
493197.82, 462258.27, 1496892.26, 
494458.57, 1301503.01, 650005.94, 
500171.72, 1887847.39, 280141.64, 
500675.73, 1171922.57, 855827.51, 
504340.70, 1902896.50, 941322.80, 
508897.30, 730564.40, 1776287.01, 
510020.53, 1075800.57, 2113407.23, 
512993.34, 1881337.86, 884547.13, 
513519.20, 2101211.92, 1162867.32, 
515844.51, 1195646.80, 1574695.31, 
517777.68, 628724.69, 1712527.43, 
517902.86, 1867438.52, 618908.94, 
519618.90, 97474.33, 909880.44, 
520443.09, 974965.60, 209597.73, 
522165.60, 629051.82, 224854.94, 
524312.54, 1246474.38, 29698.97, 
526981.33, 1104494.10, 517982.95, 
531767.89, 1040177.26, 1019502.63, 
531901.14, 542775.33, 541881.41, 
535968.42, 1411566.92, 157638.25, 
538560.45, 1013574.90, 1142912.95, 
538866.62, 1055507.16, 104927.35, 
544460.17, 1831154.22, 1055764.17, 
550138.90, 321479.06, 155249.49, 
552560.20, 776566.76, 1031820.66, 
553619.30, 1272756.79, 1079872.93, 
554044.73, 1257707.75, 1157288.73, 
554445.96, 1785364.91, 1772807.77, 
554638.85, 1594888.50, 1038827.40, 
560730.99, 1990444.13, 277979.55, 
561040.09, 1283881.44, 1276367.96, 
561737.19, 916290.27, 528050.61, 
566564.61, 1715419.80, 1132664.77, 
569704.47, 755943.71, 1559163.70, 
570094.92, 362868.19, 1764467.69, 
573433.59, 717266.30, 1025324.57, 
573678.07, 1911374.90, 1938449.64, 
574335.85, 1354085.74, 614831.52, 
578924.25, 2024366.03, 458722.78, 
585309.31, 1913232.10, 35461.21, 
586102.74, 1177994.62, 31119.97, 
586426.54, 325836.48, 47749.63, 
588992.50, 211356.14, 175845.97, 
589283.08, 2096154.43, 720332.56, 
592657.30, 289187.92, 1993628.32, 
597967.85, 1436622.47, 1283079.52, 
600837.90, 102236.42, 428173.22, 
601268.89, 776563.18, 1902014.63, 
604346.96, 987430.37, 917614.15, 
604714.09, 917559.70, 1001311.41, 
605512.09, 1995544.64, 474248.01, 
607151.43, 1605703.84, 1617757.16, 
610289.51, 774667.59, 38193.60, 
614641.74, 144155.15, 1959971.49, 
615030.29, 310647.69, 1167505.99, 
616849.48, 2072412.98, 1328969.32, 
621149.85, 1109666.51, 647424.04, 
622019.69, 1724539.28, 158584.28, 
624568.36, 224532.57, 13579.80, 
627112.67, 141995.10, 69457.11, 
628604.52, 659402.98, 1206275.46, 
629371.11, 1179053.64, 1824526.20, 
630695.65, 2108527.94, 1475754.00, 
631362.20, 835773.40, 528589.09, 
634746.93, 1533687.79, 1703504.61, 
635751.67, 818288.62, 1828633.97, 
639238.29, 812873.79, 1461385.75, 
640544.84, 15189.43, 1082460.17, 
642764.96, 1812524.33, 1212047.75, 
649119.51, 86328.63, 876220.24, 
649902.86, 508131.01, 1678274.20, 
651228.23, 127175.82, 4840.67, 
653190.26, 873135.81, 342606.80, 
654572.52, 205274.57, 1502678.45, 
655906.50, 155495.64, 56234.32, 
656170.65, 2064604.40, 1483630.12, 
656375.57, 1167908.10, 1490457.88, 
658997.38, 524699.40, 857284.17, 
662353.71, 1855548.13, 1029792.13, 
662634.35, 1568198.41, 681472.07, 
664570.37, 57049.31, 1290749.06, 
665631.87, 588960.81, 457435.29, 
667043.29, 652429.18, 2063917.28, 
668918.54, 793068.14, 655977.14, 
670066.45, 787199.68, 2081069.99, 
671311.43, 1031005.99, 591953.51, 
674973.87, 43459.70, 1602990.11, 
675454.70, 1164235.27, 1203663.26, 
678389.27, 1379144.88, 132188.34, 
679061.06, 294917.25, 1007766.89, 
680466.08, 1848713.64, 1554036.84, 
682405.22, 218106.49, 1609870.93, 
684327.68, 1143199.51, 933973.21, 
685150.97, 1852762.31, 1506014.48, 
685334.68, 488608.85, 967561.48, 
686239.68, 139633.72, 1839985.89, 
688239.28, 1944378.90, 1486822.62, 
688677.68, 1456036.43, 30892.91, 
694865.02, 2060961.89, 522677.38, 
696143.11, 385025.26, 2082940.73, 
696975.02, 1829784.24, 1394508.03, 
698278.17, 269038.98, 546918.62, 
701093.08, 1505792.38, 1897711.45, 
703023.61, 54240.07, 579347.30, 
706228.70, 1587494.60, 1563725.98, 
710098.90, 1465636.43, 56868.30, 
711347.80, 1507313.33, 1828057.09, 
711690.32, 1433355.41, 931429.17, 
711846.31, 968844.55, 1800798.12, 
720411.17, 1011758.68, 234588.56, 
721593.89, 393070.16, 1233155.27, 
723604.06, 1524481.40, 1063600.83, 
723804.49, 1103345.31, 300341.42, 
727295.26, 1173058.50, 225844.53, 
727911.08, 159329.53, 1865310.42, 
733578.94, 697086.78, 56256.99, 
738192.22, 1689776.01, 916320.96, 
739601.38, 1915920.98, 1427763.51, 
746545.23, 260640.08, 1069552.75, 
747171.78, 1407702.77, 964647.24, 
750470.31, 1731007.81, 1460041.99, 
751163.14, 3651.50, 691686.83, 
752237.02, 2072794.77, 1382269.74, 
754933.15, 208478.55, 1554070.68, 
755873.43, 125550.87, 1321289.22, 
759035.91, 2039826.39, 804433.14, 
763807.31, 39994.57, 518540.05, 
766020.79, 1182770.78, 1333893.51, 
766268.58, 1222673.15, 241833.60, 
770887.15, 743851.93, 964190.16, 
774417.70, 916793.90, 337030.07, 
776052.08, 879665.78, 1762346.56, 
777917.01, 1232116.83, 2088079.75, 
779372.86, 1522156.56, 1519973.95, 
780656.17, 1112794.66, 1830593.73, 
781159.05, 921901.32, 1912216.07, 
781833.59, 762059.14, 1475392.10, 
783186.13, 1971777.93, 92496.60, 
783437.68, 289901.30, 815787.84, 
784986.83, 1358214.53, 510651.81, 
793897.12, 1023154.41, 796695.03, 
793905.71, 552115.60, 2100223.21, 
797792.64, 281397.44, 555745.80, 
804744.69, 2009107.66, 550248.54, 
816304.67, 674429.03, 244935.39, 
816961.91, 193178.45, 441717.51, 
818189.08, 1172734.77, 40446.66, 
818674.26, 1835109.64, 1321999.37, 
819773.42, 2027991.74, 1840395.97, 
820338.54, 1426592.80, 1514340.15, 
821409.83, 481193.88, 1842524.86, 
828871.38, 405008.11, 123830.68, 
834293.42, 173854.50, 818885.92, 
838319.13, 1079677.21, 1330877.59, 
839587.24, 1193722.54, 1359294.70, 
842291.27, 691206.57, 114802.04, 
844894.15, 1499997.12, 1419208.93, 
846009.02, 937877.27, 1643149.33, 
847158.33, 1665428.29, 55216.17, 
847693.84, 1866296.44, 1330002.23, 
849115.23, 570552.37, 1945884.65, 
851121.76, 1548916.53, 74185.81, 
852419.53, 1007550.23, 1763097.03, 
853962.98, 1298820.67, 1342645.48, 
855584.90, 821964.62, 298104.72, 
857623.55, 482110.93, 801729.61, 
860127.89, 1041223.70, 1172310.79, 
864174.00, 400796.17, 690447.86, 
871390.10, 2089056.90, 1292275.66, 
871575.01, 397986.93, 1252427.59, 
873786.61, 1644513.14, 790502.79, 
874515.45, 1133751.61, 2128246.60, 
879507.25, 2094876.20, 2143095.73, 
879969.88, 1954930.33, 171088.70, 
881140.64, 1160984.58, 569189.06, 
883516.56, 714284.06, 1219793.65, 
883556.78, 1613061.25, 2055630.32, 
883900.61, 2138154.00, 762716.79, 
885357.44, 564694.55, 1089253.98, 
886684.48, 1801222.62, 1251730.12, 
887666.98, 385659.69, 401739.01, 
887973.14, 1454448.00, 1208360.36, 
890783.29, 1609206.68, 454463.07, 
891344.66, 990804.48, 1870299.58, 
896771.80, 397823.40, 1914225.25, 
898540.68, 1915984.77, 2127050.86, 
902983.79, 290123.71, 1123523.98, 
905244.89, 84559.37, 1611100.20, 
905458.38, 809919.44, 1858729.27, 
906636.23, 1038743.44, 338056.83, 
909651.35, 1733122.30, 490467.68, 
912542.22, 448942.63, 119944.35, 
912582.04, 1963727.64, 1710135.53, 
914988.80, 1372645.33, 1304994.27, 
916831.57, 1440276.16, 2121364.44, 
918041.85, 2019765.40, 1357116.73, 
920108.53, 1221639.84, 793018.44, 
921011.71, 2067421.45, 1973789.80, 
921842.19, 1713610.05, 480014.49, 
923417.53, 311410.40, 2125274.26, 
928981.81, 1560735.73, 751085.97, 
929476.26, 1605655.85, 1815260.13, 
930013.77, 1873352.99, 1896683.92, 
931763.10, 1661412.63, 1963417.59, 
932479.62, 664906.73, 977354.87, 
936487.55, 1829811.92, 1373677.18, 
938476.00, 1887039.61, 1679437.65, 
938790.26, 663088.22, 273353.28, 
943047.07, 378190.34, 853570.34, 
944899.32, 1996023.75, 1859729.16, 
949160.96, 1719276.50, 295549.11, 
949824.40, 1872585.22, 65134.29, 
952677.24, 956437.71, 1506329.95, 
957219.25, 555646.35, 1867931.90, 
959290.26, 601611.44, 1004682.90, 
962468.46, 1671597.20, 1690742.56, 
964361.80, 1455314.13, 362908.13, 
965722.42, 2075194.14, 1757677.27, 
967588.79, 1234121.73, 1292254.67, 
970366.23, 2107462.50, 1934593.10, 
971696.50, 2105811.94, 1676061.88, 
974122.66, 1434917.63, 2063348.84, 
978976.95, 1053419.20, 794674.99, 
980629.84, 1999817.67, 290991.53, 
982089.37, 1020502.91, 265667.81, 
983950.91, 1186377.51, 1844110.30, 
990926.98, 1588353.22, 542094.50, 
992492.14, 1809252.51, 576666.96, 
992881.28, 894595.89, 802438.99, 
994071.73, 885710.34, 1113053.01, 
995047.26, 105011.02, 904386.17, 
997185.05, 362901.40, 206641.38, 
999969.16, 1884274.19, 213733.20, 
1001913.77, 1110462.25, 402633.13, 
1003488.19, 684048.52, 446394.44, 
1005950.70, 1281693.81, 1748952.99, 
1006033.79, 2041672.83, 1816439.95, 
1007436.90, 1943945.65, 969696.46, 
1008203.97, 541353.04, 1621582.60, 
1009773.27, 1708619.85, 929750.84, 
1018674.84, 110790.06, 798495.05, 
1021897.85, 1618633.39, 1857522.34, 
1023637.17, 1288834.33, 352207.80, 
1024195.67, 1848147.01, 992915.86, 
1024448.46, 2055203.77, 1910340.50, 
1027419.68, 1263774.20, 487557.98, 
1031574.68, 710403.13, 143119.50, 
1034216.90, 626974.59, 438405.28, 
1035739.32, 418897.07, 1668114.96, 
1036307.50, 1441898.69, 35821.50, 
1036840.27, 332363.21, 1628915.35, 
1042122.95, 947634.42, 1772878.50, 
1043460.72, 663213.20, 1661880.09, 
1043893.08, 1398106.39, 376735.48, 
1044285.18, 208447.95, 180002.15, 
1045648.64, 913235.55, 1692386.97, 
1049892.36, 2127891.75, 581661.42, 
1049984.93, 1629759.47, 1580754.02, 
1051802.45, 1933330.67, 877550.06, 
1054134.17, 1659105.22, 80791.45, 
1055681.08, 729732.80, 270715.43, 
1056061.28, 1058696.09, 1941793.64, 
1058696.47, 1929834.20, 318874.60, 
1060679.53, 322553.02, 816912.62, 
1060917.93, 1918570.85, 1313949.63, 
1062335.07, 251466.91, 820845.88, 
1063132.35, 1090077.33, 1758298.90, 
1065661.82, 1490391.19, 1736545.94, 
1066898.41, 1472728.35, 1575720.26, 
1067561.65, 1043829.28, 857735.76, 
1070844.77, 2072925.06, 353098.10, 
1077849.82, 1224317.49, 1612955.80, 
1082380.08, 556839.63, 1996669.13, 
1082520.29, 560805.46, 291848.71, 
1083786.14, 2116846.60, 1344138.25, 
1093254.61, 627680.46, 1016015.38, 
1093416.50, 741621.72, 1454895.44, 
1097148.37, 509978.88, 435101.73, 
1097719.29, 1740959.92, 50613.87, 
1099656.88, 2113250.14, 1889586.91, 
1101595.68, 803403.45, 38063.06, 
1109790.53, 133861.27, 298639.41, 
1113113.87, 1960698.98, 85805.68, 
1115421.37, 1072847.14, 80050.52, 
1115528.16, 772926.83, 1767752.76, 
1116403.98, 410241.77, 6354.04, 
1122101.69, 1129588.47, 1865972.82, 
1122412.58, 1053526.32, 223039.78, 
1124631.39, 1927709.30, 559480.85, 
1132466.32, 1922361.61, 1333602.92, 
1133081.50, 642430.37, 1615373.93, 
1135910.04, 2141234.45, 1235611.22, 
1142982.28, 659463.10, 1715444.64, 
1144575.40, 569482.03, 1527339.10, 
1144898.00, 711268.33, 1296906.63, 
1144980.37, 602413.19, 1241115.18, 
1148092.42, 856265.31, 1271750.07, 
1148247.19, 594728.32, 72877.44, 
1149058.88, 2050616.40, 1025835.79, 
1150901.00, 1971045.93, 303427.43, 
1154246.01, 1642457.10, 1354602.94, 
1155261.32, 1315584.09, 1011518.13, 
1164285.77, 244910.39, 902571.27, 
1171357.44, 459915.11, 875891.29, 
1176886.42, 672886.78, 485480.78, 
1176925.60, 1380588.88, 588304.29, 
1178300.75, 342776.91, 1734237.40, 
1183295.26, 1040339.35, 1136827.06, 
1184987.50, 691538.65, 2062183.91, 
1189519.43, 166282.17, 971063.79, 
1194257.15, 1897028.21, 277462.39, 
1197405.84, 140798.93, 892324.14, 
1200639.62, 154796.53, 213067.65, 
1210829.16, 2064996.16, 1477705.73, 
1212592.08, 1130492.55, 553363.23, 
1216102.16, 1487214.63, 2067755.48, 
1217281.59, 1053455.96, 1352782.20, 
1217415.27, 836062.77, 1023396.48, 
1218696.51, 1414751.31, 258812.71, 
1228285.88, 29472.83, 1964537.86, 
1230597.04, 1364703.91, 2103091.13, 
1231419.32, 945775.97, 182559.17, 
1235799.99, 1372265.19, 1491052.10, 
1244099.77, 1179015.01, 1357964.74, 
1250287.32, 851444.72, 1940715.55, 
1251634.72, 1770360.66, 1438032.27, 
1251877.06, 1817658.34, 1275937.25, 
1252115.58, 1312092.46, 1426967.67, 
1256906.66, 499730.34, 1247996.53, 
1257343.96, 795041.04, 1374933.29, 
1260176.92, 1196537.53, 1854531.28, 
1260861.54, 728504.65, 1995150.47, 
1261118.29, 975847.51, 1241233.59, 
1261443.03, 1425160.10, 1916076.15, 
1261478.72, 538861.17, 1181599.94, 
1264703.60, 1115518.55, 421729.21, 
1264825.19, 799134.48, 1886052.17, 
1270301.93, 261145.40, 32326.43, 
1272911.47, 1352754.58, 459334.63, 
1274338.45, 1399858.01, 291061.48, 
1275818.19, 1051176.14, 1619811.51, 
1277185.57, 641163.48, 1862083.70, 
1279522.72, 11053.03, 1627322.70, 
1281427.72, 571286.08, 1628475.46, 
1282334.08, 1604397.07, 359237.80, 
1283483.66, 1865504.05, 1834487.70, 
1298789.42, 1449569.14, 253013.99, 
1301925.38, 1143208.12, 21546.67, 
1302330.52, 200225.51, 799448.08, 
1302352.06, 1899633.44, 1742180.62, 
1307533.63, 884157.60, 314877.42, 
1308723.50, 1378390.21, 991080.14, 
1309127.29, 1930990.57, 1333747.20, 
1310839.04, 1972310.38, 1558680.68, 
1311773.41, 199760.84, 1833028.42, 
1314414.01, 2137543.07, 1477623.01, 
1314835.16, 425460.73, 1554566.99, 
1315225.86, 960477.67, 123630.18, 
1316662.50, 994830.33, 999097.34, 
1319415.22, 1825922.94, 1323140.91, 
1320448.04, 229098.16, 1136141.60, 
1323369.44, 619009.19, 1751949.81, 
1329170.53, 393582.11, 2061952.38, 
1330427.41, 1755184.98, 855122.56, 
1331490.83, 737322.84, 2105394.02, 
1332817.06, 667703.62, 1267649.27, 
1338445.94, 1592405.18, 192329.05, 
1341965.70, 245707.44, 2083812.72, 
1343986.22, 1478847.31, 164130.46, 
1344915.46, 1357280.09, 1248032.99, 
1348122.86, 1512066.02, 1099940.82, 
1348257.44, 506349.87, 1076835.37, 
1351061.77, 233047.24, 941504.90, 
1358196.62, 140751.12, 2099292.85, 
1360844.89, 484943.89, 108771.06, 
1362126.53, 1682396.00, 2146354.73, 
1363307.01, 1203671.09, 455693.70, 
1364009.46, 1324232.28, 349483.50, 
1364009.85, 1991873.14, 779257.28, 
1365203.07, 655672.02, 1377343.23, 
1367233.40, 421463.43, 1083568.43, 
1367736.09, 1083615.10, 105009.75, 
1370071.95, 1781993.35, 1154066.29, 
1371012.27, 781965.07, 1428333.09, 
1371458.59, 1797347.32, 1532864.34, 
1371709.25, 365095.15, 726271.00, 
1372690.77, 539476.15, 1657574.55, 
1374204.51, 1275547.55, 1537379.71, 
1380249.20, 699269.26, 901114.43, 
1382330.76, 1201582.40, 1444732.77, 
1388794.36, 69100.06, 618217.28, 
1389456.88, 1763283.91, 1953302.48, 
1392244.22, 1864234.29, 1013851.19, 
1393180.63, 897218.80, 863384.04, 
1393471.47, 1170644.05, 989589.07, 
1394311.12, 762962.65, 23223.00, 
1394840.56, 748448.70, 1172367.75, 
1395229.10, 1140382.41, 782865.28, 
1398219.56, 1161392.72, 631815.26, 
1399825.51, 1288174.98, 184110.29, 
1400471.66, 18890.50, 1403622.42, 
1401946.56, 2146107.76, 364491.18, 
1403473.61, 133058.61, 1910005.87, 
1403581.18, 1167927.52, 1531774.43, 
1405486.72, 644531.72, 1511256.85, 
1406286.22, 1489741.84, 1593556.37, 
1406479.78, 1838897.59, 2084963.24, 
1407520.82, 1499344.29, 1179137.34, 
1408515.43, 1824615.17, 1104768.64, 
1408569.22, 205070.31, 428476.19, 
1413485.57, 2077613.54, 418421.76, 
1413639.45, 1079827.03, 1719465.18, 
1414386.93, 559577.62, 729169.49, 
1419383.58, 1269842.74, 456837.41, 
1419917.33, 588774.15, 1645535.30, 
1422425.25, 272584.84, 912898.80, 
1422663.64, 64490.14, 1457709.64, 
1423679.26, 1087207.79, 1987601.89, 
1424184.46, 582184.52, 1455552.15, 
1424324.19, 164847.48, 2060440.63, 
1424460.19, 425361.95, 1460393.11, 
1427211.22, 2016107.99, 514377.76, 
1428630.61, 883994.53, 964361.43, 
1433596.03, 465518.23, 432284.82, 
1437496.87, 1376439.70, 721615.42, 
1440630.00, 628457.00, 119607.86, 
1441962.47, 543973.45, 1315186.11, 
1447859.58, 548285.15, 1386973.10, 
1451517.12, 1396180.57, 1433366.90, 
1452642.75, 919712.11, 83011.44, 
1453224.96, 1341095.34, 996871.94, 
1455789.57, 628712.47, 1526986.48, 
1460463.71, 1624963.59, 468241.28, 
1461998.33, 2127194.90, 1411617.15, 
1467233.42, 364990.42, 779449.76, 
1469303.97, 1445823.02, 578623.63, 
1469339.55, 1805511.24, 1450921.26, 
1473272.78, 2105839.09, 362410.18, 
1473576.00, 454257.90, 904174.73, 
1474569.51, 521789.67, 379497.24, 
1474570.75, 1598060.61, 57931.61, 
1478837.36, 1237656.60, 1845853.60, 
1481488.22, 208523.91, 378487.95, 
1488125.76, 1168673.39, 667138.12, 
1490051.31, 284112.53, 900696.03, 
1490690.49, 1058809.07, 1118610.42, 
1492033.81, 999323.56, 1850026.67, 
1497061.90, 1497173.32, 680713.83, 
